	Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
476	15434	242	Sound	25; 0; No; sounds//empty.wav	25	0	No	4006218	670	2	n/a	n/a	670	n/a	hit	477
477	15434	242	Response	11	n/a	n/a	n/a	4019004	13456	1	n/a	n/a	n/a	n/a	n/a	n/a
478	15434	244	Picture	trial_start	trial_start	n/a	n/a	4038715	0	1	667	7	0	next	other	0
479	15434	244	Picture	26; 50; No; pictures//target//whistle.jpeg	26	50	No	4039382	667	7	24834	7	580	next	miss	0
480	15434	244	Sound	26; 0; No; sounds//empty.wav	26	0	No	4039385	670	2	n/a	n/a	670	n/a	hit	481
481	15434	244	Response	11	n/a	n/a	n/a	4062249	23534	1	n/a	n/a	n/a	n/a	n/a	n/a
482	15434	246	Picture	trial_start	trial_start	n/a	n/a	4069382	0	1	667	7	0	next	other	0
483	15434	246	Picture	27; 30; P; pictures//nontarget//saw.jpg	27	30	P	4070049	667	7	25000	7	580	next	miss	0
484	15434	246	Sound	27; 0; P; sounds//sausage.wav	27	0	P	4070052	670	2	n/a	n/a	670	n/a	hit	485
485	15434	246	Response	21	n/a	n/a	n/a	4087840	18458	1	n/a	n/a	n/a	n/a	n/a	n/a
486	15434	248	Picture	trial_start	trial_start	n/a	n/a	4100216	0	1	667	7	0	next	other	0
487	15434	248	Picture	28; 10; UN_0; pictures//target//snail.jpg	28	10	UN_0	4100883	667	7	25000	7	580	next	miss	0
488	15434	248	Sound	28; 0; UN_0; sounds//chime.wav	28	0	UN_0	4100886	670	2	n/a	n/a	670	n/a	hit	489
489	15434	248	Response	11	n/a	n/a	n/a	4111610	11394	1	n/a	n/a	n/a	n/a	n/a	n/a
490	15434	250	Picture	trial_start	trial_start	n/a	n/a	4131050	0	1	667	7	0	next	other	0
491	15434	250	Picture	29; 10; UN_0; pictures//target//cereal.jpg	29	10	UN_0	4131716	667	7	25834	7	580	next	miss	0
492	15434	250	Sound	29; 0; UN_0; sounds//answer.wav	29	0	UN_0	4131720	670	2	n/a	n/a	670	n/a	hit	493
493	15434	250	Response	11	n/a	n/a	n/a	4150797	19748	1	n/a	n/a	n/a	n/a	n/a	n/a
494	15434	252	Picture	trial_start	trial_start	n/a	n/a	4162717	0	1	667	7	0	next	other	0
495	15434	252	Picture	30; 30; P; pictures//nontarget//celery.jpg	30	30	P	4163384	667	7	24500	13	580	next	miss	0
496	15434	252	Sound	30; 0; P; sounds//seller.wav	30	0	P	4163387	670	2	n/a	n/a	670	n/a	hit	497
497	15434	252	Response	21	n/a	n/a	n/a	4185080	22363	1	n/a	n/a	n/a	n/a	n/a	n/a
498	15434	253	Picture	0;222;blockend	0	222	blockend	4187884	0	7	167	13	0	next	other	0
499	15434	254	Picture	1; run1_end	1	run1_end	n/a	4188050	0	7	306145	7	0	next	other	0
500	15434	254	Response	0	n/a	n/a	n/a	4486518	298467	1	n/a	n/a	n/a	n/a	n/a	n/a
